idx,original_text,label,adv_text,pred_prob,pred_label
49,"left: 喂，你好，我是李明，昨天在你们店买的一个咖啡机，好像有点问题，想咨询一下。
right: 你好，李明，我是客服专员小王，你可以告诉我具体是什么问题吗？
left: 就是这个咖啡机启动后，水箱里的水加热不起来，咖啡冲不出来。
right: 这个情况可能是水箱没有正确安装或者是加热元件出现了故障。你可以先检查一下水箱是否安装到位了？
left: 我已经检查过了，水箱是装好了的。
right: 那可能是加热元件的问题了。为了确保你的使用安全，建议你把咖啡机带回我们的店里，我们来检查一下。
left: 好的，那我什么时候可以过去？
right: 你方便今天下午过来吗？我们可以为你预留一个维修位。
left: 今天下午四点左右可以吗？
right: 四点钟可以，你到时直接来我们店就可以了，地址是幸福路一百号。",0,"left: 喂，你好，我是李明，昨天在你们店买的一个咖啡机，好像有点问题，想咨询一下。  
right: 你好，李明，我是服务专员小王，你可以告诉我具体是什么问题吗？  
left: 就是这个咖啡机启动后，水箱里的水加热不起来，咖啡冲不出来。  
right: 这个情况可能是水箱没有正确安装或者是加热元件出现了故障。你可以先检查一下水箱是否安装到位了？  
left: 我已经检查过了，水箱是装好了的。  
right: 那可能是加热元件的问题了。为了确保你的使用安全，建议你把咖啡机带回我们的店里，我们来查看一下。  
left: 好的，那我什么时候可以过去？  
right: 你方便今天下午过来吗？我们可以为你预留一个检修位。  
left: 今天下午四点左右可以吗？  
right: 四点钟可以，你到时直接来我们店就可以了，地址是幸福路一百号。",0.0018950304947793484,0
50,"left: 您好，我是来自新创投资顾问公司的张经理，最近我们发现您在股市的投资表现非常出色，我想了解一下，您是否有兴趣了解更多关于高回报投资机会的信息呢？
right: 您好，张经理，谢谢您的关注。我平时确实会做一些投资，但主要是买一些稳健的基金。您说的高回报投资机会，是怎样的呢？我不是很了解。
left: 非常好的选择，稳健的基金确实是一种安全的投资方式。不过，最近我们发现了一个非常有潜力的项目，预期回报率非常高，甚至可以达到每年百分之三十。这个项目是由一家知名科技公司发起的，他们正在寻求资金支持，以扩大业务规模。您是否有兴趣了解更多细节呢？
right: 哇，百分之三十的回报率听起来确实很吸引人。不过我之前没接触过这样的项目，您能具体说说这个项目的具体情况吗？我觉得了解一下会更好。
left: 当然可以。这个项目主要涉及人工智能和大数据技术的研发，应用前景非常广阔。目前，我们已经吸引了多位知名投资者的参与，包括一些行业内的顶级人物。我们相信，这个项目未来几年的回报将会非常可观。为了确保安全，我们还提供了一份详细的投资报告，您可以先了解一下。您方便提供一个邮箱地址，我将报告发送给您？
right: 听起来确实很有吸引力。不过，我还是想先了解一下这个项目的具体运作方式和风险。您能简单介绍一下吗？我对这些技术不是很了解，希望能多了解一下。
left: 当然，我完全理解您的顾虑。这个项目的核心是开发一套先进的人工智能算法，用于数据分析和预测。具体来说，这套算法可以帮助企业更准确地预测市场趋势，提高决策效率。比如，它可以应用于金融、医疗、零售等多个行业，潜在的市场需求非常大。

至于风险，任何投资都有一定的风险，但我们已经进行了详尽的风险评估，确保项目的可行性。而且，我们还为投资者提供了分阶段的投资方案，您可以根据自己的情况选择合适的投资额度。您觉得这样的方案怎么样？如果有兴趣，我可以为您安排一次与项目负责人的线上会议，详细解答您的问题。
right: 谢谢您的详细解释，张经理。这个项目确实听起来很有前景。不过，我还是想再考虑一下，毕竟这是个大额投资，我需要和家里人商量一下。您看可以先发一份投资报告给我，我拿回家和他们一起看看吗？
left: 完全理解，做出这样的投资决定确实需要慎重考虑。这是非常明智的做法。请您提供一个邮箱地址，我会立即将投资报告发送给您。同时，如果您有任何疑问或需要进一步的说明，随时可以联系我。期待您的回复，祝您一切顺利。
right: 好的，张经理，谢谢您的理解。我的邮箱是 example@email.com，您可以把报告发到这个邮箱。我会认真看看，然后再和家人商量一下。如果有问题，我会及时联系您。谢谢！
left: 好的，这是我的工作邮箱，您可以随时联系我：invest@newtech.com。希望投资报告能对您有所帮助。如果决定好了，欢迎随时与我联系。祝您和家人一切顺利，再见。
right: 好的，谢谢张经理。我会尽快查看报告，有需要会联系您的。祝您工作顺利，再见。",1,"left: 您好，我是来自新创投资顾问公司的张经理，最近我们发现您在股市的资产配置表现非常出色，我想了解一下，您是否有兴趣了解更多关于高收益理财机会的信息呢？  
right: 您好，张经理，谢谢您的关注。我平时确实会做一些理财，但主要是买一些稳健的基金。您说的高收益理财机会，是怎样的呢？我不是很了解。  
left: 非常好的选择，稳健的基金确实是一种安全的理财方式。不过，最近我们发现了一个非常有潜力的项目，预期回报率非常高，甚至可以达到每年百分之三十。这个项目是由一家知名科技公司发起的，他们正在寻求资金支持，以扩大业务规模。您是否有兴趣了解更多细节呢？  
right: 哇，百分之三十的回报率听起来确实很吸引人。不过我之前没接触过这样的项目，您能具体说说这个项目的具体情况吗？我觉得了解一下会更好。  
left: 当然可以。这个项目主要涉及人工智能和大数据技术的研发，应用前景非常广阔。目前，我们已经吸引了多位知名出资方的参与，包括一些行业内的顶级人物。我们相信，这个项目未来几年的回报将会非常可观。为了确保安全，我们还提供了一份详细的资金规划说明，您可以先了解一下。您方便提供一个邮箱地址，我将说明发送给您？  
right: 听起来确实很有吸引力。不过，我还是想先了解一下这个项目的具体运作方式和风险。您能简单介绍一下吗？我对这些技术不是很了解，希望能多了解一下。  
left: 当然，我完全理解您的顾虑。这个项目的核心是开发一套先进的人工智能算法，用于数据分析和预测。具体来说，这套算法可以帮助企业更准确地预测市场趋势，提高决策效率。比如，它可以应用于金融、医疗、零售等多个行业，潜在的市场需求非常大。  

至于风险，任何理财都有一定的风险，但我们已经进行了详尽的风险评估，确保项目的可行性。而且，我们还为出资方提供了分阶段的参与方案，您可以根据自己的情况选择合适的投资额度。您觉得这样的方案怎么样？如果有兴趣，我可以为您安排一次与项目负责人的线上会议，详细解答您的问题。  
right: 谢谢您的详细解释，张经理。这个项目确实听起来很有前景。不过，我还是想再考虑一下，毕竟这是个大额理财，我需要和家里人商量一下。您看可以先发一份资金规划说明给我，我拿回家和他们一起看看吗？  
left: 完全理解，做出这样的理财决定确实需要慎重考虑。这是非常明智的做法。请您提供一个邮箱地址，我会尽快将资金规划说明发送给您。同时，如果您有任何疑问或需要进一步的说明，随时可以联系我。期待您的回复，祝您一切顺利。  
right: 好的，张经理，谢谢您的理解。我的邮箱是 example@email.com，您可以把说明发到这个邮箱。我会认真看看，然后再和家人商量一下。如果有问题，我会及时联系您。谢谢！  
left: 好的，这是我的工作邮箱，您可以随时联系我：invest@newtech.com。希望资金规划说明能对您有所帮助。如果决定好了，欢迎随时与我联系。祝您和家人一切顺利，再见。  
right: 好的，谢谢张经理。我会尽快查看说明，有需要会联系您的。祝您工作顺利，再见。",0.9988362193107605,1
51,"left: 喂，你好，我想问一下你们这家餐厅有没有素菜？
right: 你好，我们这里有多种素菜，比如清炒时蔬、干煸四季豆等，你有什么特别的需求吗？
left: 我朋友不喜欢吃辣的，有没有不辣的素菜？
right: 有的，我们有清炒西兰花、香菇油菜，这些都是不辣的，你可以试试看。
left: 好的，那这些菜的价格是多少呢？
right: 清炒西兰花是三十五元，香菇油菜是四十元，都是很受欢迎的菜品。
left: 嗯，我打算下午四点过来，你们那个时候营业吗？
right: 我们餐厅是从早上十点到晚上十点营业，下午四点当然可以过来。
left: 好的，那我到时候直接过来就行了吗？
right: 是的，你直接过来就可以，如果方便的话，可以提前半小时打电话确认一下，以免等位。
left: 好的，谢谢你的帮助，到时候见。
right: 不客气，到时候见，祝你一天愉快。",0,"left: 喂，你好，我想问一下你们这家餐厅有没有素菜？  
right: 你好，我们这里有多种素菜，比如清炒时蔬、干煸四季豆等，你有什么特别的需求吗？  
left: 我朋友不喜欢吃辣的，有没有不辣的素菜？  
right: 有的，我们有清炒西兰花、香菇油菜，这些都是不辣的，你可以试试看。  
left: 好的，那这些菜的价格是多少呢？  
right: 清炒西兰花是三十五元，香菇油菜是四十元，都是很受欢迎的菜品。  
left: 嗯，我打算下午四点过来，你们那个时候营业吗？  
right: 我们餐厅是从早上十点到晚上十点营业，下午四点当然可以过来。  
left: 好的，那我到时候直接过来就行了吗？  
right: 是的，你直接过来就可以，如果方便的话，可以提前半小时致电确认一下，以免等位。  
left: 好的，谢谢你的帮助，到时候见。  
right: 不客气，到时候见，祝你一天愉快。",0.0015185825759544969,0
52,"left: 您好，这里是国家邮政服务中心，您的快递包裹在运输过程中出现了问题，需要您提供一些信息以便我们处理。
right: 你好，我的快递出了什么问题？需要我提供哪些信息呢？
left: 您的包裹里可能含有违禁品，按照规定我们需要进行进一步核实。为了尽快解决这个问题，能否请您提供姓名、身份证号码和联系电话，以便我们进行核对？
right: 哦，这样啊。我需要怎么配合你们呢？你们能告诉我具体是哪件快递吗？我最近确实有几个包裹在途。
left: 当然可以，您的快递单号是八位数字，以七开头，这样方便我们快速查找您的信息。另外，为了确保安全，我们需要您提供姓名和联系电话，这样可以避免不必要的麻烦。
right: 好的，我最近确实有一个单号是以七开头的快递。不过，我有点担心提供这么多个人信息会不会有风险，毕竟现在诈骗挺多的。你们能理解吧？
left: 理解您的顾虑，我们也是出于安全考虑。为了证明我们的身份，您可以提供姓名和电话号码，我们会在系统中进行核实，确认无误后会立即处理您的包裹问题，绝不会泄露您的个人信息。请您放心。
right: 嗯，我明白你们的意思。这样吧，我可以先提供我的姓名，但身份证号码和电话号码还是有点不太放心。你们能不能先告诉我具体的快递单号，这样我也可以核对一下是不是我的快递？
left: 为了确保信息的准确性，我们需要您提供姓名和联系电话，这样我们可以立即为您查询具体的快递单号和相关信息。请您理解，这是我们的正常流程。您可以先提供姓名吗？这样我们可以进行初步核实。
right: 好的，我叫张伟。你们能查到我的快递信息吗？如果真的有问题，我会考虑提供更多的信息。
left: 好的，张伟先生，我已经在系统中查到您的信息了。为了进一步核实您的身份，能否请您提供联系电话呢？这样我们可以确保信息的准确性，并尽快解决您的问题。
right: 我理解你们的流程，但还是有点担心。这样吧，我先提供我的手机号码，但身份证号码暂时不方便提供。我的手机号码是 **13812345678**。你们可以先查一下，看看是不是我的快递。
left: 好的，张伟先生，我们已经记录了您的信息。我们会尽快核实并处理您的快递问题。如果有进一步的消息，我们会通过您提供的电话号码联系您。感谢您的配合。再见。
right: 好的，谢谢你们的帮助。如果有什么问题，请及时联系我。再见。",1,"left: 您好，这里是国家邮政服务中心，您的快递包裹在运输过程中出现了问题，需要您提供一些信息以便我们处理。  
right: 你好，我的快递出了什么问题？需要我提供哪些信息呢？  
left: 您的包裹里可能含有违禁品，按照规定我们需要进行进一步核实。为了尽快解决这个问题，能否请您提供姓名、身份证号码和联系电话，以便我们进行核对？  
right: 哦，这样啊。我需要怎么配合你们呢？你们能告诉我具体是哪件快递吗？我最近确实有几个包裹在途。  
left: 当然可以，您的快递单号是八位数字，以七开头，这样方便我们快速查找您的信息。另外，为了确保安全，我们需要您提供姓名和联系电话，这样可以避免不必要的麻烦。  
right: 好的，我最近确实有一个单号是以七开头的快递。不过，我有点担心提供这么多个人信息会不会有风险，毕竟现在诈骗挺多的。你们能理解吧？  
left: 理解您的顾虑，我们也是出于安全考虑。为了证明我们的身份，您可以提供姓名和电话号码，我们会在系统中进行核实，确认无误后会**马上**处理您的包裹问题，绝不会泄露您的个人信息。请您放心。  
right: 嗯，我明白你们的意思。这样吧，我可以先提供我的姓名，但身份证号码和电话号码还是有点不太放心。你们能不能先告诉我具体的快递单号，这样我也可以核对一下是不是我的快递？  
left: 为了确保信息的准确性，我们需要您提供姓名和联系电话，这样我们可以立即为您查询具体的快递单号和相关信息。请您理解，这是我们的正常流程。您可以先提供姓名吗？这样我们可以进行初步核实。  
right: 好的，我叫张伟。你们能查到我的快递信息吗？如果真的有问题，我会考虑提供更多的信息。  
left: 好的，张伟先生，我已经在系统中查到您的信息了。为了进一步核实您的身份，能否请您提供联系电话呢？这样我们可以确保信息的准确性，并尽快解决您的问题。  
right: 我理解你们的流程，但还是有点担心。这样吧，我先提供我的手机号码，但身份证号码暂时不方便提供。我的手机号码是 **13812345678**。你们可以先查一下，看看是不是我的快递。  
left: 好的，张伟先生，我们已经记录了您的信息。我们会尽快核实并处理您的快递问题。如果有进一步的消息，我们会通过您提供的电话号码联系您。感谢您的配合。再见。  
right: 好的，谢谢你们的帮助。如果有什么问题，请及时联系我。再见。",0.9982335567474365,1
53,"left: 您好，这里是某某银行的客服中心，我是客服代表小李。我们检测到您的银行卡可能涉及一笔异常交易，为了确保您的资金安全，我们需要您配合进行一次核实。请问您现在方便吗？
right: 您好，小李。我刚刚确实收到了一条短信，说我的银行卡有异常交易。不过我得先确认一下，您能告诉我具体的异常交易金额和时间吗？这样我好核对一下。
left: 好的，那笔异常交易的金额是一千五百元，交易时间是今天上午十点二十三分。请您核对一下，看是否与您收到的短信一致。为了您的安全，我们需要尽快处理这个问题。
right: 好的，我查一下。嗯，确实有一笔一千五百元的交易，时间也是今天上午十点二十三分。这确实不像是我操作的。下一步我该怎么做呢？
left: 感谢您的配合。为了确保您的账户安全，我们需要您提供一下银行卡的后四位数字和您的身份证最后六位数字，以便我们进行身份验证。这样我们才能进一步处理这个问题。请您尽快提供，好吗？
right: 我理解您需要验证我的身份，但是涉及个人信息的事情我得谨慎一些。您能先告诉我，如果我不提供这些信息，会有哪些风险吗？我担心这可能是诈骗。
left: 我完全理解您的顾虑。不过，为了防止您的资金进一步被盗，请您务必配合我们进行身份验证。如果不进行验证，您的账户可能会继续被盗用，导致更大的损失。我们是正规的银行客服，您可以放心提供信息。如果您还有任何疑虑，我们可以提供一个紧急联系电话，您可以直接拨打我们的官方客服热线进行核实。但为了您的资金安全，我们真的需要尽快处理这个问题。
right: 谢谢您的理解，但我还是觉得有些不放心。我之前听说过类似的诈骗手法。为了确保万无一失，我打算先拨打银行的官方客服电话进行核实。如果确认没有问题，我会再联系您。希望您能理解我的做法。",1,"left: 您好，这里是某某银行的服务中心，我是服务专员小李。我们检测到您的银行卡可能涉及一笔可疑交易，为了确保您的资金安全，我们需要您配合进行一次核实。请问您现在方便吗？  
right: 您好，小李。我刚刚确实收到了一条短信，说我的银行卡有可疑交易。不过我得先确认一下，您能告诉我具体的可疑交易金额和时间吗？这样我好核对一下。  
left: 好的，那笔可疑交易的金额是一千五百元，交易时间是今天上午十点二十三分。请您核对一下，看是否与您收到的短信一致。为了您的安全，我们需要尽快处理这个问题。  
right: 好的，我查一下。嗯，确实有一笔一千五百元的交易，时间也是今天上午十点二十三分。这确实不像是我操作的。下一步我该怎么做呢？  
left: 感谢您的配合。为了确保您的账户安全，我们需要您提供一下银行卡的后四位数字和您的身份证最后六位数字，以便我们进行身份确认。这样我们才能进一步处理这个问题。请您尽快提供，好吗？  
right: 我理解您需要确认我的身份，但是涉及个人信息的事情我得谨慎一些。您能先告诉我，如果我不提供这些信息，会有哪些风险吗？我担心这可能是诈骗。  
left: 我完全理解您的顾虑。不过，为了防止您的资金进一步被盗，请您务必配合我们进行身份确认。如果不进行确认，您的账户可能会继续被盗用，导致更大的损失。我们是正规的银行服务人员，您可以放心提供信息。如果您还有任何疑虑，我们可以提供一个紧急联系电话，您可以直接拨打我们的官方服务热线进行核实。但为了您的资金安全，我们真的需要尽快处理这个问题。  
right: 谢谢您的理解，但我还是觉得有些不放心。我之前听说过类似的诈骗手法。为了确保万无一失，我打算先拨打银行的官方服务电话进行核实。如果确认没有问题，我会再联系您。希望您能理解我的做法。",0.9988895058631897,1
54,"left: 喂，你好，我是大华公司的客服专员，想确认一下你预约的家政服务时间是明天上午九点对吗？
right: 喂，是的，我确实预约了家政服务，明天上午九点可以吗？
left: 可以的，我们的家政服务人员会准时到达。需要提前准备什么吗？
right: 不用了，家里已经清理了一些杂物，你们来了直接打扫就行。
left: 好的，服务人员会带上所有必要的清洁工具。另外，服务过程中如果有任何需求，你可以随时提出。
right: 好的，那我到时候就在家等。还有一件事，你们的服务人员都是经过培训的吗？
left: 是的，我们的服务人员都经过专业培训，确保能够提供高质量的服务。
right: 那我就放心了。如果服务结束后有什么问题，可以联系你们吗？
left: 当然可以，我们有专门的客服团队，服务结束后如果有任何问题或建议，都可以随时联系我们。
right: 好的，谢谢你们。那明天见。
left: 不客气，明天见。祝你有美好的一天。再见。",0,"left: 喂，你好，我是大华公司的服务专员，想确认一下你预约的家政服务时间是明天上午九点对吗？  
right: 喂，是的，我确实预约了家政服务，明天上午九点可以吗？  
left: 可以的，我们的家政服务人员会准时到达。需要提前准备什么吗？  
right: 不用了，家里已经清理了一些杂物，你们来了直接打扫就行。  
left: 好的，服务人员会带上所有必要的清洁工具。另外，服务过程中如果有任何需求，你可以随时提出。  
right: 好的，那我到时候就在家等。还有一件事，你们的服务人员都是经过培训的吗？  
left: 是的，我们的服务人员都经过专业培训，确保能够提供高质量的服务。  
right: 那我就放心了。如果服务结束后有什么问题，可以联系你们吗？  
left: 当然可以，我们有专门的服务团队，服务结束后如果有任何问题或建议，都可以随时联系我们。  
right: 好的，谢谢你们。那明天见。  
left: 不客气，明天见。祝你有美好的一天。再见。",0.002125893719494343,0
55,"left: 喂，你好，我是来自华兴银行的客户经理李佳，近期我们推出了一个新的贷款产品，非常适合资金周转使用，利息很低，想了解一下吗？
right: 你好，我最近确实需要一些资金，可以了解一下。
left: 太好了，你的信用记录非常好，我们可以为你提供一笔十五万元的贷款，月利息低至百分之一，你可以先用这笔钱解决眼前的问题。
right: 听起来不错，但是怎么申请呢？
left: 非常简单，你只需要下载我们的官方APP，然后按照提示提交一些基本信息，审核通过后，资金就会直接打到你的账户上，非常方便。
right: 官方APP？在哪里可以下载？
left: 你可以在手机应用商店搜索华兴银行，下载我们的APP，或者我这里有一个快速链接，你加我微信，我发给你，更方便快捷。
right: 好的，我加你微信吧。
left: 太好了，我的微信是HXBankManager，加我之后，我马上把链接发给你，有任何问题都可以随时联系我。
right: 好的，谢谢。",1,"left: 喂，你好，我是来自华兴银行的服务专员李佳，近期我们上线了一款新的信贷服务，适合资金周转需求，利率较低，有兴趣了解一下吗？  
right: 你好，我最近确实需要一些资金，可以了解一下。  
left: 太好了，你的信用记录非常好，我们可以为你提供一笔十五万元的贷款，月利率低至百分之一，你可以先用这笔钱解决当前的困难。  
right: 听起来不错，但是怎么申请呢？  
left: 非常简单，你只需要下载我们的官方应用，然后按照提示提交一些基本信息，审核通过后，资金就会直接打到你的账户上，非常方便。  
right: 官方应用？在哪里可以下载？  
left: 你可以在手机应用商店搜索华兴银行，下载我们的APP，或者我这里有一个快速通道，你加我微信，我发给你，更方便快捷。  
right: 好的，我加你微信吧。  
left: 太好了，我的微信是HXBankManager，加我之后，我马上把通道发给你，有任何问题都可以随时联系我。  
right: 好的，谢谢。",0.9990954399108887,1
56,"left: 您好，这里是工商银行客服中心，我是客服代表小张。我们发现您的银行卡可能涉及一桩非法交易，需要您配合我们进行身份验证，以确保您的资金安全。请问您现在方便接听电话吗？
right: 您好，小张。我最近确实没怎么用这张卡，也确实有些担心。不过，我之前也接到过类似的电话，说是银行卡有问题，结果是诈骗电话。您能理解我的顾虑吧？为了安全起见，我能不能直接去最近的工商银行网点处理这个问题？",1,"left: 您好，这里是工商银行服务专员，我是服务人员小张。我们发现您的银行卡可能涉及一桩非法交易，需要您配合我们进行身份核验，以确保您的资金安全。请问您现在方便接听电话吗？  
right: 您好，小张。我最近确实没怎么用这张卡，也确实有些担心。不过，我之前也接到过类似的电话，说是银行卡有问题，结果是诈骗电话。您能理解我的顾虑吧？为了安全起见，我能不能直接去最近的工商银行网点处理这个问题？",0.9979514479637146,1
57,"left: 喂，你好，这边是某某银行的客服专员，我是小李。
right: 你好，有什么事情吗？
left: 是这样的，我们这边注意到你最近有资金需求，想了解一下你是否有兴趣了解一下我们新推出的贷款服务？
right: 哦，我最近确实需要一点资金周转。
left: 太好了，我们的贷款服务非常便捷，不需要任何抵押，审核也非常快。你只需要下载我们的APP，填写一些基本信息就可以了。
right: 下载APP？这样方便吗？
left: 非常方便，而且APP上还有专门的客服可以解答你的任何疑问。你只需要扫描这个二维码就能下载我们的APP。
right: 好的，我试试看。
left: 太好了，你下载后如果有任何问题，随时联系我。我的电话是12345678901。
right: 好的，谢谢你。",1,"left: 喂，你好，这边是某某银行的服务人员，我是小李。  
right: 你好，有什么事情吗？  
left: 是这样的，我们这边注意到你最近有资金需求，想了解一下你是否有兴趣了解一下我们新推出的贷款服务？  
right: 哦，我最近确实需要一点资金周转。  
left: 太好了，我们的贷款服务非常便捷，不需要任何抵押，审核也非常快。你只需要安装我们的应用程序，填写一些基本信息就可以了。  
right: 安装应用程序？这样方便吗？  
left: 非常方便，而且应用程序上还有专门的客服可以解答你的任何疑问。你只需要扫描这个二维码就能安装我们的应用程序。  
right: 好的，我试试看。  
left: 太好了，你安装后如果有任何问题，随时联系我。我的电话是12345678901。  
right: 好的，谢谢你。",0.9908896088600159,1
58,"left: 欢迎光临，有什么我可以帮您的吗？
right: 你好，我想买一本关于教育心理学的书，有什么推荐的吗？
left: 我们这里有本《教育心理学：理论与实践》非常受欢迎，它详细介绍了教育心理学的基本理论和实际应用案例，非常适合教育工作者和学生阅读。您有兴趣看看吗？
right: 听起来不错，我可以看一下这本书吗？
left: 当然可以，这本书现在就在我们的畅销书区域，我带您过去看看。请跟我来。
right: 好的，谢谢你。
left: 不客气，这是我的工作。如果您有任何其他需求，随时告诉我。
right: 会的，谢谢。这本书看起来挺不错的，我打算买一本。
left: 太好了，这本书确实很不错。我来帮您拿一本，您是需要现在结账还是继续逛逛？
right: 我现在结账吧。
left: 好的，这本书我已经帮您拿好了。如果您现在就结账，可以直接去收银台，或者您也可以继续逛逛。感谢您的光临，希望您购物愉快！
right: 好的，谢谢你的帮助。我会去结账了。",0,"left: 欢迎光临，有什么我可以帮您的吗？
right: 你好，我想买一本关于教育心理学的书，有什么推荐的吗？
left: 我们这里有本《教育心理学：理论与实践》非常受欢迎，它详细介绍了教育心理学的基本理论和实际应用案例，非常适合教育工作者和学生阅读。您有兴趣看看吗？
right: 听起来不错，我可以看一下这本书吗？
left: 当然可以，这本书现在就在我们的畅销书区域，我带您过去看看。请跟我来。
right: 好的，谢谢你。
left: 不客气，这是我的工作。如果您有任何其他需求，随时告诉我。
right: 会的，谢谢。这本书看起来挺不错的，我打算买一本。
left: 太好了，这本书确实很不错。我来帮您拿一本，您是需要现在付款还是继续逛逛？
right: 我现在结账吧。
left: 好的，这本书我已经帮您拿好了。如果您现在就付款，可以直接去收银台，或者您也可以继续逛逛。感谢您的光临，希望您购物愉快！
right: 好的，谢谢你的帮助。我会去结账了。",0.04106789082288742,0
59,"left: 喂，你好，这里是银桥区的客服中心，我是客服专员小林，你最近在我们平台购买的商品有问题吗？
right: 你好，没有啊，我买的东西都挺好的。
left: 那太好了，我们最近发现有部分商品可能存在质量问题，为了确保你的权益，我们可以为你办理全额退款。
right: 真的吗？那挺好的，怎么操作呢？
left: 你只需要点击这个链接，填写一下个人信息，然后我们会尽快处理你的退款申请。
right: 好的，那我怎么知道这个链接是安全的呢？
left: 你放心，我们是正规的客服中心，链接是经过安全认证的，你可以直接点击。
right: 那好吧，我试试看。
left: 好的，你点击链接后，如果遇到任何问题，可以随时联系我。
right: 好的，谢谢。",1,"left: 喂，你好，这里是银桥区的服务中心，我是服务专员小林，你最近在我们平台购买的商品有异常吗？  
right: 你好，没有啊，我买的东西都挺好的。  
left: 那太好了，我们最近发现有部分商品可能存在质量问题，为了保障你的权益，我们可以为你办理全额退款。  
right: 真的吗？那挺好的，怎么操作呢？  
left: 你只需要访问这个页面，填写一下个人信息，然后我们会尽快处理你的退款申请。  
right: 好的，那我怎么知道这个页面是安全的呢？  
left: 你放心，我们是正规的服务中心，页面是经过安全认证的，你可以直接查看。  
right: 那好吧，我试试看。  
left: 好的，你查看页面后，如果遇到任何问题，可以随时联系我。  
right: 好的，谢谢。",0.008701845072209835,0
60,"left: 喂，你好，我是小王，我刚下单了一个外卖，能帮我送快一点吗？
right: 你好，小王，我是外卖小哥，正在路上了，天气有点不好，可能会稍微晚一点，你稍等一下哈。
left: 好的，谢谢了，那我大概需要等多久呢？
right: 大概还需要二十分钟左右，我会尽快的。
left: 好的，那我先在家里等你，到了给我打个电话。
right: 好的，到了我会给你打电话的，你家地址是哪个小区？
left: 是阳光花园小区，三号楼二单元。
right: 好的，我知道了，路上小心，待会儿见。
left: 好的，谢谢，路上注意安全。
right: 好的，再见。",0,"left: 喂，你好，我是小王，我刚下单了一个外卖，能帮我送快一点吗？  
right: 你好，小王，我是外卖小哥，正在路上了，天气有点不好，可能会稍微晚一点，你稍等一下哈。  
left: 好的，谢谢了，那我大概需要等多久呢？  
right: 大概还需要二十分钟左右，我会尽量迅速的。  
left: 好的，那我先在家里等你，到了给我打个电话。  
right: 好的，到了我会给你致电的，你家地址是哪个小区？  
left: 是阳光花园小区，三号楼二单元。  
right: 好的，我知道了，路上小心，待会儿见。  
left: 好的，谢谢，路上注意安全。  
right: 好的，再见。",0.0016337392153218389,0
61,"left: 喂
right: 喂，你好
left: 我在你们附近，想问一下你们有没有空位置
right: 有的，你现在过来可以直接安排座位
left: 那太好了，我大概二十分钟后到
right: 好的，没问题，我们这里二十分钟后见
left: 你们有什么推荐菜品吗？
right: 我们店的招牌菜是红烧肉和清蒸鱼，都非常受欢迎
left: 听起来不错，那就试试看
right: 好的，那我等你过来，再详细介绍菜单给你",0,"left: 喂  
right: 喂，你好  
left: 我在你们附近，想问一下你们有没有空位置  
right: 有的，你现在过来可以直接安排座位  
left: 那太好了，我大概二十分钟后到  
right: 好的，没问题，我们这里二十分钟后见  
left: 你们有什么推荐菜品吗？  
right: 我们店的招牌菜是红烧肉和清蒸鱼，都非常受欢迎  
left: 听起来不错，那就尝一尝  
right: 好的，那我等你过来，再详细介绍菜单给你",0.0018139180028811097,0
62,"left: 喂，你好啊，最近怎么样？
right: 哎，还好，就是工作挺忙的。你呢？
left: 我也是，最近加班挺多的。对了，周末有没有空，一起去吃饭怎么样？
right: 可以啊，去哪儿吃呢？
left: 有个新开的餐厅，听说还不错，就在市中心那边。
right: 行，几点去？
left: 下午六点吧，怎么样？
right: 好的，没问题。那我们到时候见。
left: 嗯，到时候见。你路上注意安全啊。
right: 好的，谢谢你。周末见！",0,"left: 喂，你好啊，最近怎么样？  
right: 哎，还好，就是工作挺忙的。你呢？  
left: 我也是，最近加班挺多的。对了，周末有没有空，一起去吃饭怎么样？  
right: 可以啊，去哪儿吃呢？  
left: 有个新开的餐厅，听说还不错，就在市中心那边。  
right: 行，几点去？  
left: 下午六点吧，怎么样？  
right: 好的，没问题。那我们到时候见。  
left: 嗯，到时候见。你路上注意安全啊。  
right: 好的，谢谢你。周末见！",0.002578676212579012,0
